shipment_id,order_date,warehouse_id,warehouse_city,store_id,store_city,distance_km,weight_kg,transport_mode,planned_cost_inr,actual_cost_inr,promised_delivery_hrs,actual_delivery_hrs,on_time_flag
SHP104207,11-12-2024,WH-IND,Indore,ST-003,Jabalpur,283.6,854.1,Medium Truck,19399.93,19687.36,13.5,13.6,1
SHP101427,20/08/2024,WH-JBP,Jabalpur,ST-033,Indore,735.6,160.4,Medium Truck,50171.1,,27.9,34.1,0
SHP104558,26/05/2024,WH-GWL,Gwalior,ST-007,Indore,445.9,,Mini Truck,11580.28,12206.83,17.6,15.7,1
SHP100272,21-06-2024,WH-IND,Indore,ST-016,Chhindwara,318.9,309.1,Medium Truck,20803.43,21367.71,15.0,13.7,1
SHP106420,02/10/2024,WH-BPL,Bhopal,ST-005,Indore,180.0,203.9,Mini Truck,3973.17,4150.67,11.0,14.7,0
SHP102026,2024-11-17,WH-GWL,Gwalior,ST-039,Indore,331.8,337.8,Medium Truck,23827.07,23859.94,13.8,20.5,0
SHP103526,18-09-2024,WH-JBP,Jabalpur,ST-004,Jabalpur,421.9,279.0,LCV,15213.67,16092.15,17.9,28.5,0
SHP101074,17/10/2024,WH-IND,Indore,ST-006,Burhanpur,301.6,46.5,Medium Truck,20037.03,20613.62,13.4,21.0,0
SHP106223,16/09/2024,WH-BPL,Bhopal,ST-022,Bhopal,427.5,237.6,Medium Truck,26384.81,26906.19,18.6,22.0,0
SHP102496,28-09-2024,WH-JBP,Jabalpur,ST-021,ratlam,207.1,210.9,Mini Truck,5081.95,5446.33,11.9,14.9,0
SHP101959,2024-09-05,WH-BPL,Bhopal,ST-004,Jabalpur,186.7,173.2,Medium Truck,9783.94,10545.33,8.7,8.1,1
SHP101225,2024-09-07,WH-IND,Indore,ST-040,Gwalior,706.4,452.0,Medium Truck,45449.31,50300.7,28.0,26.9,1
SHP106259,20/10/2024,WH-IND,Indore,ST-004,Jabalpur,220.0,515.3,LCV,8090.58,8414.45,10.7,10.6,1
SHP102724,2024-10-12,WH-IND,Indore,ST-002,ratlam,252.8,764.7,Medium Truck,13861.57,13983.44,11.6,11.0,1
SHP102640,05/08/2024,WH-IND,Indore,ST-007,Indore,317.7,,Mini Truck,7194.34,7918.98,14.1,17.0,0
SHP100633,25-08-2024,WH-BPL,Bhopal,ST-001,Gwalior,446.5,302.8,Mini Truck,9940.65,10908.92,17.5,18.9,0
SHP102786,2024-10-15,WH-IND,Indore,ST-002,Ratlam,237.8,549.7,LCV,8445.29,9031.42,10.9,14.2,0
SHP101781,18-07-2024,WH-GWL,Gwalior,ST-014,Bhopal,264.8,71.1,Medium Truck,15324.97,16927.03,10.6,15.6,0
SHP106511,01-04-2024,WH-IND,Indore,ST-027,Chhindwara,555.7,75.8,Mini Truck,14641.98,14689.16,20.3,25.5,0
SHP104527,2024-08-04,WH-JBP,Jabalpur,ST-013,Khandwa,223.5,219.9,Mini Truck,5227.39,5419.59,12.9,16.7,0
SHP101265,2024-05-03,WH-JBP,Jabalpur,ST-026,Satna,468.5,420.9,Medium Truck,28471.22,30661.85,18.7,29.4,0
SHP103899,14/05/2024,WH-IND,Indore,ST-016,chhindwara,303.5,462.5,Medium Truck,19928.2,21886.8,14.4,21.9,0
SHP107194,2025-01-14,WH-GWL,Gwalior,ST-019,Jabalpur,468.0,538.7,LCV,18647.75,19950.16,20.6,30.4,0
SHP106236,07-06-2024,WH-BPL,Bhopal,ST-033,indore,365.4,438.5,Mini Truck,8099.86,8559.61,14.6,12.7,1
SHP105715,2024-11-01,WH-BPL,Bhopal,ST-014,Bhopal,275.1,1308.1,Medium Truck,15817.97,17470.65,13.5,17.1,0
SHP103258,12-08-2024,WH-GWL,Gwalior,ST-034,Satna,279.7,87.8,LCV,10100.53,10697.95,11.0,15.3,0
SHP101429,2024-08-01,WH-GWL,Gwalior,ST-004,Jabalpur,604.1,594.4,Medium Truck,40621.16,43282.84,22.6,33.0,0
SHP101288,2024-06-21,WH-BPL,Bhopal,ST-004,Jabalpur,201.2,508.4,Mini Truck,5264.59,5762.5,8.4,7.9,1
SHP100292,09/01/2025,WH-IND,Indore,ST-017,Khandwa,175.0,619.1,Mini Truck,4125.5,4492.65,10.5,11.3,0
SHP103916,11/09/2024,WH-IND,Indore,ST-005,Indore,395.2,748.6,Medium Truck,23472.03,25451.26,17.8,19.2,0
SHP106846,27-08-2024,WH-GWL,Gwalior,ST-007,Indore,405.2,423.2,LCV,15659.91,16443.66,18.4,25.9,0
SHP107691,2024-08-15,WH-BPL,Bhopal,ST-037,Gwalior,392.7,452.3,LCV,17118.48,17520.02,15.1,17.9,0
SHP103437,05/01/2025,WH-BPL,Bhopal,ST-037,Gwalior,404.7,368.8,Medium Truck,20665.72,22519.71,16.0,21.8,0
SHP106854,2024-06-19,WH-IND,Indore,ST-003,jabalpur,295.8,1086.4,Medium Truck,15815.65,17107.8,13.2,11.5,1
SHP103074,02/09/2024,WH-JBP,JABALPUR,ST-032,Mandsaur,77.6,253.9,Medium Truck,4926.3,5140.29,5.0,6.1,0
SHP100409,2024-07-16,WH-IND,Indore,ST-019,Jabalpur,218.3,219.0,LCV,8910.28,9364.72,11.3,14.2,0
SHP104614,15/04/2024,WH-GWL,Gwalior,ST-028,Ujjain,562.2,239.8,Medium Truck,34465.38,37959.05,22.4,27.3,0
SHP105748,2025-01-21,WH-GWL,Gwalior,ST-013,Khandwa,308.1,470.5,Medium Truck,17511.07,17768.32,12.1,19.3,0
SHP101651,31/07/2024,WH-JBP,Jabalpur,ST-011,bhopal,379.6,319.4,Mini Truck,8471.18,8980.04,15.0,12.6,1
SHP105289,2024-09-12,WH-IND,Indore,ST-020,Ratlam,191.4,446.6,LCV,7558.09,8196.75,9.4,10.2,0
SHP106384,20/10/2024,WH-GWL,Gwalior,ST-038,Dewas,718.8,210.7,LCV,29424.61,32222.06,25.3,26.2,1
SHP105026,2024-10-20,WH-GWL,Gwalior,ST-001,Gwalior,846.7,262.6,Medium Truck,54752.24,57172.49,30.9,40.2,0
SHP102762,2024-05-30,WH-BPL,Bhopal,ST-034,Satna,315.9,920.2,Medium Truck,17556.41,18083.75,12.6,14.7,0
SHP106243,2024-04-28,WH-IND,Indore,ST-039,Indore,251.0,,LCV,9636.82,10426.93,11.1,12.2,0
SHP104192,24-12-2024,WH-IND,Indore,ST-015,Jabalpur,586.7,443.2,Medium Truck,40091.74,41356.91,20.4,30.1,0
SHP103954,18-10-2024,WH-JBP,Jabalpur,ST-025,Mandsaur,680.2,467.1,LCV,24603.76,25578.26,24.8,34.8,0
SHP105070,28/06/2024,WH-JBP,Jabalpur,ST-026,Satna,441.8,428.6,Mini Truck,10843.31,11314.24,18.6,28.0,0
SHP108157,21-04-2024,WH-JBP,Jabalpur,ST-009,Vidisha,523.7,551.3,LCV,17378.99,18818.52,18.6,21.2,0
SHP106754,03-01-2025,WH-BPL,Bhopal,ST-030,sagar,284.4,85.0,Mini Truck,8038.4,8386.55,13.8,11.9,1
SHP100675,06/12/2024,WH-GWL,Gwalior,ST-007,Indore,431.8,78.9,Medium Truck,25147.76,26133.22,18.7,29.2,0
SHP107226,14-01-2025,WH-GWL,Gwalior,ST-022,Bhopal,820.8,469.2,LCV,29173.71,30957.88,28.0,40.0,0
SHP103286,14-08-2024,WH-IND,Indore,ST-040,Gwalior,637.6,104.6,Mini Truck,15340.67,15615.47,22.8,32.9,0
SHP101524,2025-01-04,WH-BPL,BHOPAL,ST-020,Ratlam,258.8,881.5,LCV,9868.96,10580.81,12.4,13.1,0
SHP103445,05-01-2025,WH-GWL,Gwalior,ST-025,Mandsaur,808.4,328.1,Mini Truck,20824.72,22413.12,29.8,47.6,0
SHP108245,2024-04-29,WH-BPL,Bhopal,ST-021,Ratlam,307.9,167.9,Mini Truck,7901.6,8142.35,12.2,14.2,0
SHP104807,01/10/2024,WH-BPL,Bhopal,ST-002,Ratlam,430.8,261.5,LCV,16100.69,17545.64,19.3,18.9,1
SHP101452,17/11/2024,WH-BPL,Bhopal,ST-031,Jabalpur,81.9,292.6,LCV,3460.36,3553.51,8.4,8.9,0
SHP103071,2024-10-27,WH-IND,Indore,ST-028,Ujjain,189.4,256.3,Medium Truck,12915.19,12953.56,8.3,11.4,0
SHP106556,2024-06-26,WH-JBP,Jabalpur,ST-005,Indore,193.5,303.9,Medium Truck,13701.77,13805.81,10.5,10.6,1
SHP101036,03/06/2024,WH-JBP,Jabalpur,ST-009,Vidisha,528.1,,Medium Truck,29968.79,32879.95,20.8,21.1,1
SHP103469,10/11/2024,WH-BPL,Bhopal,ST-004,Jabalpur,192.6,417.7,Medium Truck,10089.18,10648.34,9.6,9.8,1
SHP104403,22/12/2024,WH-GWL,Gwalior,ST-019,jabalpur,507.7,155.4,LCV,18646.58,19154.25,20.5,16.7,1
SHP106535,2024-04-04,WH-GWL,GWALIOR,ST-011,Bhopal,194.9,83.2,Mini Truck,4462.43,4583.81,11.0,14.3,0
SHP102743,2024-09-10,WH-IND,Indore,ST-026,Satna,352.8,398.6,Medium Truck,22645.83,24730.04,13.4,21.1,0
SHP101640,27-05-2024,WH-JBP,Jabalpur,ST-001,Gwalior,616.2,728.4,Medium Truck,37669.62,39373.89,23.9,38.1,0
SHP105479,2024-09-30,WH-BPL,Bhopal,ST-027,Chhindwara,385.2,214.9,Mini Truck,9769.16,10755.66,17.9,17.2,1
SHP106699,16-10-2024,WH-IND,Indore,ST-039,Indore,259.0,526.6,LCV,10783.28,11871.97,12.9,18.3,0
SHP108293,2024-06-19,WH-BPL,Bhopal,ST-018,Satna,237.2,,Mini Truck,6639.02,6732.25,12.0,15.2,0
SHP108170,11/12/2024,WH-IND,Indore,ST-030,Sagar,359.6,641.0,Medium Truck,20027.04,20745.8,13.3,13.0,1
SHP102518,17-05-2024,WH-BPL,Bhopal,ST-009,Vidisha,335.5,447.4,LCV,13529.4,13617.18,16.1,17.2,0
SHP104912,2025-01-10,WH-GWL,Gwalior,ST-031,Jabalpur,462.1,82.0,Medium Truck,27743.02,29113.09,19.3,24.5,0
SHP102301,07/01/2025,WH-JBP,Jabalpur,ST-012,Chhindwara,601.2,468.4,Mini Truck,12763.85,13937.92,23.2,23.7,1
SHP107541,2024-09-27,WH-JBP,Jabalpur,ST-007,Indore,645.8,430.2,Mini Truck,17026.38,18530.62,22.3,19.5,1
SHP101659,20-04-2024,WH-BPL,Bhopal,ST-023,Vidisha,415.2,359.5,Medium Truck,25475.57,27179.67,15.1,15.4,1
SHP102073,17/09/2024,WH-GWL,Gwalior,ST-027,Chhindwara,533.7,379.0,Medium Truck,36971.05,37597.5,20.1,29.9,0
SHP107936,11-01-2025,WH-JBP,Jabalpur,ST-022,Bhopal,822.6,399.6,Medium Truck,50812.86,54206.71,30.5,39.6,0
SHP100369,10-05-2024,WH-GWL,Gwalior,ST-028,Ujjain,591.0,108.1,LCV,23038.21,24345.8,21.4,28.5,0
SHP106132,2024-10-09,WH-JBP,Jabalpur,ST-022,Bhopal,808.3,121.1,Mini Truck,21280.09,22074.54,28.6,26.6,1
SHP105164,10/09/2024,WH-IND,Indore,ST-040,Gwalior,623.1,817.4,Medium Truck,37873.18,39284.99,25.1,31.2,0
SHP102961,2024-11-20,WH-IND,Indore,ST-026,Satna,348.9,452.6,Medium Truck,18690.45,19904.88,14.8,16.0,0
SHP107703,2024-12-10,WH-GWL,Gwalior,ST-017,Khandwa,734.1,173.6,Medium Truck,39808.82,41535.52,28.1,43.6,0
SHP106938,07-01-2025,WH-BPL,Bhopal,ST-021,Ratlam,325.0,175.7,LCV,11125.33,12095.46,13.9,19.4,0
SHP102478,21-09-2024,WH-JBP,Jabalpur,ST-014,Bhopal,208.6,411.3,LCV,9154.62,9494.97,8.9,7.9,1
SHP103162,23/04/2024,WH-JBP,Jabalpur,ST-040,Gwalior,381.0,350.6,LCV,13833.19,14511.54,14.7,20.1,0
SHP105031,05-07-2024,WH-IND,Indore,ST-013,Khandwa,359.3,533.1,LCV,13206.31,14475.32,14.2,15.6,0
SHP100031,07-10-2024,WH-JBP,Jabalpur,ST-039,indore,398.2,249.9,Medium Truck,25968.47,27363.45,15.8,18.1,0
SHP106949,2024-07-29,WH-IND,INDORE,ST-001,gwalior,306.7,471.2,Mini Truck,8772.49,9020.71,12.2,12.0,1
SHP100705,2024-12-22,WH-JBP,Jabalpur,ST-004,Jabalpur,411.9,344.5,LCV,13709.82,15054.07,17.6,20.6,0
SHP107427,11/01/2025,WH-GWL,Gwalior,ST-032,Mandsaur,477.5,366.7,Mini Truck,13342.8,14107.03,17.9,19.7,0
SHP104151,26/11/2024,WH-JBP,Jabalpur,ST-018,Satna,293.7,278.8,LCV,12162.64,13277.35,14.2,21.6,0
SHP107340,24/10/2024,WH-GWL,Gwalior,ST-016,Chhindwara,558.3,369.5,LCV,22575.89,22796.6,20.5,26.4,0
SHP103415,13-05-2024,WH-JBP,Jabalpur,ST-003,Jabalpur,802.0,455.8,Medium Truck,47070.48,48033.56,30.0,45.6,0
SHP107228,10/06/2024,WH-BPL,Bhopal,ST-026,Satna,232.7,301.7,Mini Truck,5537.93,5769.36,9.8,14.0,0
SHP100916,07/12/2024,WH-GWL,Gwalior,ST-027,Chhindwara,591.4,1039.3,LCV,26452.68,26977.46,23.4,29.1,0
SHP102297,13/08/2024,WH-BPL,Bhopal,ST-024,Vidisha,208.8,183.8,Medium Truck,11067.84,11979.79,9.0,12.4,0
SHP106616,06-08-2024,WH-IND,Indore,ST-026,Satna,335.3,327.4,Mini Truck,8387.07,8630.32,14.7,22.3,0
SHP107591,17/08/2024,WH-GWL,Gwalior,ST-014,bhopal,265.5,246.5,Medium Truck,16315.95,17679.43,11.3,17.2,0
SHP106493,16-01-2025,WH-GWL,Gwalior,ST-024,Vidisha,675.0,86.5,Mini Truck,18205.53,19524.64,24.5,24.4,1
SHP100661,20/11/2024,WH-JBP,Jabalpur,ST-002,Ratlam,707.6,650.5,LCV,28740.98,28815.7,27.6,37.5,0
SHP103798,05-10-2024,WH-GWL,Gwalior,ST-032,mandsaur,424.0,205.8,Medium Truck,26954.63,29650.6,17.6,19.8,0
SHP100588,2024-10-19,WH-IND,Indore,ST-034,Satna,347.7,213.7,LCV,13499.06,14909.3,13.6,20.2,0
SHP100703,2024-11-10,WH-JBP,Jabalpur,ST-037,Gwalior,664.5,212.3,LCV,26521.07,27383.19,24.3,36.5,0
SHP100122,01-05-2024,WH-GWL,Gwalior,ST-031,Jabalpur,473.8,350.5,Mini Truck,13296.58,13381.32,18.0,18.5,1
SHP103640,01/12/2024,WH-BPL,Bhopal,ST-037,gwalior,402.3,233.2,LCV,14190.87,,14.7,20.5,0
SHP108273,03/12/2024,WH-IND,Indore,ST-039,Indore,235.4,283.7,LCV,9071.1,9591.27,12.6,15.7,0
SHP102463,17/11/2024,WH-GWL,Gwalior,ST-004,Jabalpur,646.3,80.6,Medium Truck,40871.41,42977.58,23.1,18.9,1
SHP107174,2025-01-15,WH-IND,Indore,ST-009,Vidisha,238.1,593.0,Medium Truck,14198.42,14657.6,12.2,10.3,1
SHP103866,01-09-2024,WH-IND,Indore,ST-027,Chhindwara,564.8,272.4,Mini Truck,13721.92,14506.76,20.4,28.6,0
SHP102094,29-07-2024,WH-JBP,Jabalpur,ST-019,Jabalpur,585.2,40.4,Medium Truck,30911.22,34004.79,21.1,29.9,0
SHP106960,05-04-2024,WH-BPL,Bhopal,ST-023,Vidisha,401.7,1068.8,LCV,16874.37,17702.91,16.2,16.1,1
SHP107025,22/01/2025,WH-IND,Indore,ST-035,Rewa,147.1,1214.5,LCV,5817.38,6008.48,7.6,9.9,0
SHP107592,2024-06-14,WH-IND,Indore,ST-032,Mandsaur,569.9,554.6,LCV,23938.46,25957.28,23.0,20.4,1
SHP104349,2024-09-09,WH-BPL,Bhopal,ST-008,Burhanpur,308.7,501.2,Medium Truck,18464.51,20433.88,12.2,16.8,0
SHP107376,07-04-2024,WH-BPL,Bhopal,ST-001,Gwalior,444.1,323.5,Mini Truck,12955.86,12965.79,18.7,25.6,0
SHP106150,06-11-2024,WH-BPL,BHOPAL,ST-004,Jabalpur,203.5,262.3,Medium Truck,12394.91,13176.77,12.0,12.5,1
SHP106731,2024-08-06,WH-BPL,Bhopal,ST-026,Satna,240.4,458.0,Mini Truck,5887.45,5913.08,9.9,13.5,0
SHP106796,03-05-2024,WH-IND,Indore,ST-025,Mandsaur,218.8,186.8,Mini Truck,5579.73,5704.07,11.3,16.6,0
SHP102519,02-11-2024,WH-JBP,Jabalpur,ST-030,Sagar,470.4,282.3,LCV,17638.5,18439.37,18.4,20.8,0
SHP101797,18/05/2024,WH-GWL,Gwalior,ST-039,indore,304.5,70.0,Mini Truck,8013.7,8191.93,12.5,15.4,0
SHP100945,13/01/2025,WH-GWL,Gwalior,ST-021,Ratlam,274.9,445.4,LCV,10438.51,11499.1,11.3,13.5,0
SHP102714,2025-01-11,WH-IND,Indore,ST-013,Khandwa,378.9,507.4,LCV,12696.25,13969.91,15.3,17.0,0
SHP100499,11-10-2024,WH-BPL,Bhopal,ST-023,Vidisha,372.1,175.4,Medium Truck,25130.62,25583.86,16.5,22.1,0
SHP100384,02-08-2024,WH-JBP,Jabalpur,ST-018,Satna,278.4,858.2,LCV,10247.3,10574.83,13.0,15.2,0
SHP107876,26-07-2024,WH-JBP,Jabalpur,ST-036,satna,471.8,370.3,Mini Truck,10892.99,12057.39,19.2,19.8,1
SHP108045,2024-05-16,WH-IND,Indore,ST-014,Bhopal,480.3,211.9,Mini Truck,12834.2,14082.53,20.0,19.2,1
SHP107621,07-08-2024,WH-GWL,Gwalior,ST-011,Bhopal,200.9,300.1,LCV,7276.84,7999.22,9.8,13.6,0
SHP106934,22/06/2024,WH-BPL,Bhopal,ST-027,Chhindwara,416.5,407.0,Mini Truck,11273.61,11573.47,18.9,23.6,0
SHP108135,2024-07-31,WH-IND,Indore,ST-011,Bhopal,380.5,186.6,Medium Truck,21567.01,23506.59,14.7,21.4,0
SHP107357,2024-06-18,WH-BPL,Bhopal,ST-017,Khandwa,297.2,204.1,Mini Truck,7406.77,8077.09,12.9,13.5,1
SHP102050,2024-05-23,WH-GWL,Gwalior,ST-032,Mandsaur,470.3,671.9,Mini Truck,11038.22,11965.63,16.9,19.8,0
SHP103590,2025-01-02,WH-IND,Indore,ST-039,Indore,257.2,43.3,Mini Truck,5851.09,6413.43,12.4,16.1,0
SHP102885,25/12/2024,WH-JBP,Jabalpur,ST-019,Jabalpur,607.3,709.6,LCV,22946.83,25344.99,22.2,29.8,0
SHP100806,07/04/2024,WH-GWL,Gwalior,ST-038,Dewas,666.0,139.0,Medium Truck,39916.36,40506.31,24.4,37.7,0
SHP105327,2024-08-12,WH-GWL,Gwalior,ST-027,Chhindwara,558.5,769.9,Medium Truck,29421.45,31010.95,21.0,31.6,0
SHP104134,31/10/2024,WH-JBP,Jabalpur,ST-010,Khandwa,421.6,264.9,Mini Truck,11844.88,11850.62,18.1,20.6,0
SHP104265,2024-06-05,WH-IND,Indore,ST-028,Ujjain,203.8,920.9,Medium Truck,13233.2,13483.09,11.7,10.5,1
SHP104542,29-11-2024,WH-GWL,Gwalior,ST-024,Vidisha,638.7,55.6,Medium Truck,45937.03,45967.27,22.7,35.5,0
SHP101164,29/06/2024,WH-BPL,Bhopal,ST-032,Mandsaur,361.4,236.4,Mini Truck,9188.16,9501.98,15.6,15.6,1
SHP101516,18-08-2024,WH-GWL,Gwalior,ST-024,Vidisha,656.9,1086.6,Medium Truck,41553.63,43963.86,26.4,39.6,0
SHP102604,2024-11-03,WH-GWL,Gwalior,ST-024,Vidisha,619.8,629.9,Mini Truck,14563.84,15195.5,24.8,22.3,1
SHP100224,02-09-2024,WH-JBP,Jabalpur,ST-018,Satna,285.6,222.6,LCV,12116.24,12738.5,12.8,12.5,1
SHP102582,30-04-2024,WH-BPL,Bhopal,ST-027,Chhindwara,408.2,934.5,LCV,15732.33,15862.34,14.9,15.8,0
SHP107715,14-01-2025,WH-IND,Indore,ST-002,Ratlam,231.7,692.6,Medium Truck,13015.64,13448.67,10.7,12.1,0
SHP102610,14/09/2024,WH-IND,Indore,ST-010,Khandwa,505.8,1332.1,Medium Truck,27898.61,28772.43,19.5,27.2,0
SHP103486,2024-04-01,WH-JBP,Jabalpur,ST-020,Ratlam,497.2,280.1,LCV,19770.75,20267.89,20.9,32.6,0
SHP105297,15/08/2024,WH-JBP,Jabalpur,ST-021,Ratlam,213.5,33.5,Medium Truck,12708.42,13962.63,11.9,12.7,0
SHP103401,25-01-2025,WH-JBP,Jabalpur,ST-014,bhopal,212.6,252.6,Mini Truck,6020.26,6067.67,10.0,12.1,0
SHP102594,2024-04-16,WH-BPL,Bhopal,ST-012,Chhindwara,378.4,316.1,Medium Truck,25620.14,26358.69,17.3,17.9,1
SHP100537,2024-10-11,WH-BPL,Bhopal,ST-015,Jabalpur,460.4,542.0,LCV,18811.45,20594.23,18.0,18.8,1
SHP100728,2025-01-09,WH-JBP,Jabalpur,ST-006,Burhanpur,319.3,56.5,Mini Truck,9194.09,9214.44,14.1,14.7,1
SHP105207,2024-10-14,WH-JBP,Jabalpur,ST-004,Jabalpur,376.5,876.0,Medium Truck,25134.99,26056.38,15.3,19.7,0
SHP106268,06/05/2024,WH-BPL,Bhopal,ST-021,Ratlam,332.4,398.0,Mini Truck,7866.87,8278.6,14.7,22.0,0
SHP107564,20-04-2024,WH-JBP,Jabalpur,ST-014,Bhopal,233.7,539.3,Medium Truck,16108.93,16393.01,11.5,10.1,1
SHP104855,14-11-2024,WH-JBP,Jabalpur,ST-018,Satna,285.3,749.3,Medium Truck,16408.51,16661.36,12.7,12.6,1
SHP103516,06/11/2024,WH-JBP,Jabalpur,ST-018,Satna,310.5,240.5,Medium Truck,20737.5,21829.91,13.9,21.6,0
SHP100274,29-06-2024,WH-IND,Indore,ST-034,Satna,342.7,221.7,LCV,13818.04,15221.73,13.8,17.0,0
SHP102459,23-10-2024,WH-BPL,Bhopal,ST-011,Bhopal,239.2,705.5,Medium Truck,15157.4,16008.61,9.9,13.9,0
SHP101459,2024-11-14,WH-JBP,Jabalpur,ST-025,mandsaur,709.4,461.5,Mini Truck,19682.56,20582.38,25.9,32.4,0
SHP102856,2024-04-24,WH-IND,INDORE,ST-035,Rewa,148.6,1264.0,Medium Truck,9662.53,10456.52,9.8,9.7,1
SHP102657,27/08/2024,WH-JBP,Jabalpur,ST-031,Jabalpur,259.9,322.1,Medium Truck,14407.82,14727.96,10.6,16.4,0
SHP100828,01-09-2024,WH-GWL,Gwalior,ST-039,Indore,309.5,287.2,Medium Truck,16759.69,18004.13,13.7,16.6,0
SHP100748,17-07-2024,WH-JBP,Jabalpur,ST-025,Mandsaur,680.3,352.1,Mini Truck,18864.16,20181.3,23.4,36.4,0
SHP105512,2024-07-14,WH-JBP,Jabalpur,ST-006,Burhanpur,346.0,363.9,LCV,15153.03,15575.57,14.7,15.3,1
SHP104397,04/10/2024,WH-GWL,Gwalior,ST-020,Ratlam,667.5,901.8,Medium Truck,47918.69,48206.83,25.2,24.7,1
SHP105281,2024-07-20,WH-JBP,Jabalpur,ST-016,Chhindwara,254.8,251.8,LCV,9117.67,9265.33,13.8,21.2,0
SHP102778,2025-01-23,WH-BPL,Bhopal,ST-032,Mandsaur,378.5,225.2,Medium Truck,21172.64,22246.34,15.5,22.5,0
SHP105863,11/06/2024,WH-JBP,Jabalpur,ST-024,Vidisha,425.2,1087.2,LCV,17534.84,19220.64,17.9,24.9,0
SHP101656,02/11/2024,WH-JBP,JABALPUR,ST-008,Burhanpur,678.3,550.2,Mini Truck,19895.26,20284.67,24.7,32.6,0
SHP104402,2024-07-16,WH-GWL,Gwalior,ST-025,Mandsaur,849.1,,LCV,33547.6,33884.38,31.5,38.6,0
SHP102599,2024-08-05,WH-GWL,Gwalior,ST-037,Gwalior,292.7,756.2,Medium Truck,16763.81,17758.92,13.0,12.8,1
SHP104924,15-10-2024,WH-GWL,Gwalior,ST-006,burhanpur,599.7,267.5,Mini Truck,14530.9,15498.53,22.9,25.6,0
SHP106442,23-06-2024,WH-JBP,Jabalpur,ST-024,Vidisha,396.2,879.4,Medium Truck,22304.06,24780.57,18.2,22.6,0
SHP106140,01-11-2024,WH-IND,Indore,ST-009,Vidisha,228.8,20.8,Medium Truck,12297.23,12663.83,9.9,8.4,1
SHP103945,2024-10-16,WH-GWL,Gwalior,ST-039,Indore,296.6,318.0,Mini Truck,6973.64,7450.54,14.0,20.5,0
SHP106455,03/07/2024,WH-GWL,Gwalior,ST-030,Sagar,234.9,227.4,LCV,8990.18,9932.28,11.2,14.9,0
SHP106399,29/07/2024,WH-JBP,JABALPUR,ST-033,indore,721.2,1206.3,Medium Truck,45445.67,45725.75,25.8,35.5,0
SHP101679,2024-04-30,WH-IND,Indore,ST-006,Burhanpur,290.4,234.5,LCV,10505.72,11586.9,12.8,14.6,0
SHP108241,25-01-2025,WH-BPL,Bhopal,ST-003,Jabalpur,407.8,299.6,Mini Truck,11307.96,11391.81,18.6,16.8,1
SHP108005,12/07/2024,WH-JBP,Jabalpur,ST-030,Sagar,506.2,74.9,Mini Truck,11010.39,11934.24,21.5,20.8,1
SHP106005,20-05-2024,WH-IND,Indore,ST-040,Gwalior,621.4,66.9,LCV,21982.02,22176.87,24.5,33.9,0
SHP106250,21/04/2024,WH-JBP,Jabalpur,ST-024,vidisha,415.3,231.2,Medium Truck,25915.79,28391.98,18.4,22.2,0
SHP101577,28/09/2024,WH-GWL,Gwalior,ST-034,Satna,307.6,1055.5,Medium Truck,19168.72,20605.91,13.0,14.7,0
SHP104908,12/04/2024,WH-IND,Indore,ST-011,Bhopal,357.9,513.8,Mini Truck,9108.86,9798.4,15.0,19.7,0
SHP102190,15-01-2025,WH-IND,Indore,ST-028,Ujjain,213.2,692.3,Mini Truck,5190.3,5211.08,9.5,12.3,0
SHP103203,2024-08-15,WH-GWL,Gwalior,ST-005,Indore,350.8,114.9,LCV,14508.03,15326.22,15.0,15.3,1
SHP102831,14/11/2024,WH-GWL,Gwalior,ST-033,indore,500.3,388.1,Mini Truck,12454.95,12886.27,18.6,24.1,0
SHP104318,21/07/2024,WH-BPL,Bhopal,ST-027,chhindwara,398.4,290.6,Mini Truck,9936.69,10953.53,15.1,17.1,0
SHP101623,07/05/2024,WH-IND,Indore,ST-010,Khandwa,504.5,,Medium Truck,30316.74,33561.31,18.7,27.1,0
SHP103413,2024-06-17,WH-JBP,Jabalpur,ST-006,Burhanpur,312.7,206.9,LCV,11752.12,11787.55,12.5,11.5,1
SHP102000,29-09-2024,WH-BPL,Bhopal,ST-026,Satna,271.0,178.4,LCV,8953.93,9561.29,13.3,15.2,0
SHP105567,26/11/2024,WH-GWL,Gwalior,ST-017,Khandwa,684.0,494.3,Medium Truck,43015.06,44073.43,26.2,29.6,0
SHP101979,2024-07-29,WH-BPL,Bhopal,ST-037,Gwalior,420.0,772.9,Medium Truck,26829.18,28814.14,15.2,14.7,1
SHP100538,17/11/2024,WH-GWL,Gwalior,ST-034,Satna,284.1,109.2,Medium Truck,14877.9,15857.29,12.9,13.8,0
SHP104059,06/11/2024,WH-JBP,Jabalpur,ST-016,Chhindwara,258.0,236.8,Mini Truck,6842.24,6864.87,11.8,17.7,0
SHP101905,30/08/2024,WH-GWL,Gwalior,ST-010,Khandwa,94.0,,LCV,3186.5,,6.5,8.2,0
SHP100668,18-06-2024,WH-JBP,Jabalpur,ST-036,Satna,431.9,559.3,LCV,15160.22,16158.14,15.9,18.3,0
SHP103201,12/08/2024,WH-BPL,Bhopal,ST-012,Chhindwara,383.5,459.9,Medium Truck,21987.65,22879.17,14.1,14.2,1
