shipment_id,order_date,warehouse_id,warehouse_city,store_id,store_city,distance_km,weight_kg,transport_mode,planned_cost_inr,actual_cost_inr,cost_per_km,promised_delivery_hrs,actual_delivery_hrs,on_time_flag
SHP103401,2025-01-25,WH-JBP,Jabalpur,ST-014,Bhopal,212.6,252.6,Mini Truck,6020.26,6067.67,28.54,10.0,12.1,0
SHP100537,2024-10-11,WH-BPL,Bhopal,ST-015,Jabalpur,460.4,542.0,LCV,18811.45,20594.23,44.73,18.0,18.8,1
SHP100728,2025-01-09,WH-JBP,Jabalpur,ST-006,Burhanpur,319.3,56.5,Mini Truck,9194.09,9214.44,28.86,14.1,14.7,1
SHP105207,2024-10-14,WH-JBP,Jabalpur,ST-004,Jabalpur,376.5,876.0,Medium Truck,25134.99,26056.38,69.21,15.3,19.7,0
SHP106268,2024-05-06,WH-BPL,Bhopal,ST-021,Ratlam,332.4,398.0,Mini Truck,7866.87,8278.6,24.91,14.7,22.0,0
SHP107564,2024-04-20,WH-JBP,Jabalpur,ST-014,Bhopal,233.7,539.3,Medium Truck,16108.93,16393.01,70.15,11.5,10.1,1
SHP104855,2024-11-14,WH-JBP,Jabalpur,ST-018,Satna,285.3,749.3,Medium Truck,16408.51,16661.36,58.4,12.7,12.6,1
SHP103516,2024-11-06,WH-JBP,Jabalpur,ST-018,Satna,310.5,240.5,Medium Truck,20737.5,21829.91,70.31,13.9,21.6,0
SHP100274,2024-06-29,WH-IND,Indore,ST-034,Satna,342.7,221.7,LCV,13818.04,15221.73,44.42,13.8,17.0,0
SHP102459,2024-10-23,WH-BPL,Bhopal,ST-011,Bhopal,239.2,705.5,Medium Truck,15157.4,16008.61,66.93,9.9,13.9,0
SHP101459,2024-11-14,WH-JBP,Jabalpur,ST-025,Mandsaur,709.4,461.5,Mini Truck,19682.56,20582.38,29.01,25.9,32.4,0
SHP102856,2024-04-24,WH-IND,Indore,ST-035,Rewa,148.6,1264.0,Medium Truck,9662.53,10456.52,70.37,9.8,9.7,1
SHP102657,2024-08-27,WH-JBP,Jabalpur,ST-031,Jabalpur,259.9,322.1,Medium Truck,14407.82,14727.96,56.67,10.6,16.4,0
SHP100828,2024-09-01,WH-GWL,Gwalior,ST-039,Indore,309.5,287.2,Medium Truck,16759.69,18004.13,58.17,13.7,16.6,0
SHP100748,2024-07-17,WH-JBP,Jabalpur,ST-025,Mandsaur,680.3,352.1,Mini Truck,18864.16,20181.3,29.67,23.4,36.4,0
SHP105512,2024-07-14,WH-JBP,Jabalpur,ST-006,Burhanpur,346.0,363.9,LCV,15153.03,15575.57,45.02,14.7,15.3,1
SHP104397,2024-10-04,WH-GWL,Gwalior,ST-020,Ratlam,667.5,901.8,Medium Truck,47918.69,48206.83,72.22,25.2,24.7,1
SHP105281,2024-07-20,WH-JBP,Jabalpur,ST-016,Chhindwara,254.8,251.8,LCV,9117.67,9265.33,36.36,13.8,21.2,0
SHP102778,2025-01-23,WH-BPL,Bhopal,ST-032,Mandsaur,378.5,225.2,Medium Truck,21172.64,22246.34,58.78,15.5,22.5,0
SHP105863,2024-06-11,WH-JBP,Jabalpur,ST-024,Vidisha,425.2,1087.2,LCV,17534.84,19220.64,45.2,17.9,24.9,0
SHP101656,2024-11-02,WH-JBP,Jabalpur,ST-008,Burhanpur,678.3,550.2,Mini Truck,19895.26,20284.67,29.91,24.7,32.6,0
SHP104402,2024-07-16,WH-GWL,Gwalior,ST-025,Mandsaur,849.1,360.25,LCV,33547.6,33884.38,39.91,31.5,38.6,0
SHP102599,2024-08-05,WH-GWL,Gwalior,ST-037,Gwalior,292.7,756.2,Medium Truck,16763.81,17758.92,60.67,13.0,12.8,1
SHP104924,2024-10-15,WH-GWL,Gwalior,ST-006,Burhanpur,599.7,267.5,Mini Truck,14530.9,15498.53,25.84,22.9,25.6,0
SHP106442,2024-06-23,WH-JBP,Jabalpur,ST-024,Vidisha,396.2,879.4,Medium Truck,22304.06,24780.57,62.55,18.2,22.6,0
SHP106140,2024-11-01,WH-IND,Indore,ST-009,Vidisha,228.8,20.8,Medium Truck,12297.23,12663.83,55.35,9.9,8.4,1
SHP103945,2024-10-16,WH-GWL,Gwalior,ST-039,Indore,296.6,318.0,Mini Truck,6973.64,7450.54,25.12,14.0,20.5,0
SHP106455,2024-07-03,WH-GWL,Gwalior,ST-030,Sagar,234.9,227.4,LCV,8990.18,9932.28,42.28,11.2,14.9,0
SHP106399,2024-07-29,WH-JBP,Jabalpur,ST-033,Indore,721.2,1206.3,Medium Truck,45445.67,45725.75,63.4,25.8,35.5,0
SHP101679,2024-04-30,WH-IND,Indore,ST-006,Burhanpur,290.4,234.5,LCV,10505.72,11586.9,39.9,12.8,14.6,0
SHP108241,2025-01-25,WH-BPL,Bhopal,ST-003,Jabalpur,407.8,299.6,Mini Truck,11307.96,11391.81,27.93,18.6,16.8,1
SHP108005,2024-07-12,WH-JBP,Jabalpur,ST-030,Sagar,506.2,74.9,Mini Truck,11010.39,11934.24,23.58,21.5,20.8,1
SHP106005,2024-05-20,WH-IND,Indore,ST-040,Gwalior,621.4,66.9,LCV,21982.02,22176.87,35.69,24.5,33.9,0
SHP106250,2024-04-21,WH-JBP,Jabalpur,ST-024,Vidisha,415.3,231.2,Medium Truck,25915.79,28391.98,68.36,18.4,22.2,0
SHP101577,2024-09-28,WH-GWL,Gwalior,ST-034,Satna,307.6,1055.5,Medium Truck,19168.72,20605.91,66.99,13.0,14.7,0
SHP104908,2024-04-12,WH-IND,Indore,ST-011,Bhopal,357.9,513.8,Mini Truck,9108.86,9798.4,27.38,15.0,19.7,0
SHP102190,2025-01-15,WH-IND,Indore,ST-028,Ujjain,213.2,692.3,Mini Truck,5190.3,5211.08,24.44,9.5,12.3,0
SHP103203,2024-08-15,WH-GWL,Gwalior,ST-005,Indore,350.8,114.9,LCV,14508.03,15326.22,43.69,15.0,15.3,1
SHP102831,2024-11-14,WH-GWL,Gwalior,ST-033,Indore,500.3,388.1,Mini Truck,12454.95,12886.27,25.76,18.6,24.1,0
SHP104318,2024-07-21,WH-BPL,Bhopal,ST-027,Chhindwara,398.4,290.6,Mini Truck,9936.69,10953.53,27.49,15.1,17.1,0
SHP101623,2024-05-07,WH-IND,Indore,ST-010,Khandwa,504.5,360.6,Medium Truck,30316.74,33561.31,66.52,18.7,27.1,0
SHP103413,2024-06-17,WH-JBP,Jabalpur,ST-006,Burhanpur,312.7,206.9,LCV,11752.12,11787.55,37.7,12.5,11.5,1
SHP102000,2024-09-29,WH-BPL,Bhopal,ST-026,Satna,271.0,178.4,LCV,8953.93,9561.29,35.28,13.3,15.2,0
SHP105567,2024-11-26,WH-GWL,Gwalior,ST-017,Khandwa,684.0,494.3,Medium Truck,43015.06,44073.43,64.43,26.2,29.6,0
SHP101979,2024-07-29,WH-BPL,Bhopal,ST-037,Gwalior,420.0,772.9,Medium Truck,26829.18,28814.14,68.61,15.2,14.7,1
SHP100538,2024-11-17,WH-GWL,Gwalior,ST-034,Satna,284.1,109.2,Medium Truck,14877.9,15857.29,55.82,12.9,13.8,0
SHP104059,2024-11-06,WH-JBP,Jabalpur,ST-016,Chhindwara,258.0,236.8,Mini Truck,6842.24,6864.87,26.61,11.8,17.7,0
SHP101905,2024-08-30,WH-GWL,Gwalior,ST-010,Khandwa,94.0,360.25,LCV,3186.5,15369.285,163.5,6.5,8.2,0
SHP100668,2024-06-18,WH-JBP,Jabalpur,ST-036,Satna,431.9,559.3,LCV,15160.22,16158.14,37.41,15.9,18.3,0
SHP103201,2024-08-12,WH-BPL,Bhopal,ST-012,Chhindwara,383.5,459.9,Medium Truck,21987.65,22879.17,59.66,14.1,14.2,1
SHP104323,2024-11-30,WH-BPL,Bhopal,ST-028,Ujjain,368.0,317.2,Medium Truck,19570.99,20352.9,55.31,13.6,16.4,0
SHP101260,2025-01-10,WH-BPL,Bhopal,ST-017,Khandwa,272.7,242.8,LCV,11425.93,11599.75,42.54,14.2,19.8,0
SHP100115,2024-04-14,WH-IND,Indore,ST-024,Vidisha,215.5,318.4,Mini Truck,6162.61,6433.81,29.86,11.1,16.0,0
SHP108007,2025-01-17,WH-GWL,Gwalior,ST-015,Jabalpur,205.8,278.8,LCV,8830.87,8865.19,43.08,11.1,10.5,1
SHP107713,2024-04-10,WH-IND,Indore,ST-033,Indore,316.2,552.7,Mini Truck,8743.22,8818.13,27.89,13.7,19.6,0
SHP101411,2024-07-06,WH-JBP,Jabalpur,ST-022,Bhopal,763.8,268.5,Medium Truck,50510.22,54881.81,71.85,27.1,42.8,0
SHP101581,2024-06-18,WH-GWL,Gwalior,ST-039,Indore,320.5,392.2,Medium Truck,21486.24,22553.88,70.37,12.6,12.8,1
SHP107989,2024-08-17,WH-IND,Indore,ST-020,Ratlam,192.2,282.4,Mini Truck,4644.84,4750.63,24.72,8.6,10.5,0
SHP105586,2024-12-01,WH-GWL,Gwalior,ST-028,Ujjain,581.6,394.8,LCV,25110.59,26571.15,45.69,20.3,25.0,0
SHP105844,2024-05-18,WH-IND,Indore,ST-020,Ratlam,187.0,195.0,Medium Truck,10973.72,11865.17,63.45,11.2,17.6,0
SHP105326,2024-07-28,WH-JBP,Jabalpur,ST-018,Satna,295.3,450.3,Medium Truck,19125.55,19670.1,66.61,12.6,13.0,1
SHP102890,2024-07-20,WH-JBP,Jabalpur,ST-018,Satna,268.6,475.9,LCV,10627.95,11503.79,42.83,12.5,10.2,1
SHP108258,2024-07-18,WH-BPL,Bhopal,ST-014,Bhopal,259.0,359.7,LCV,10101.27,10304.72,39.79,11.5,16.7,0
SHP105932,2025-01-06,WH-BPL,Bhopal,ST-033,Indore,365.5,788.8,LCV,13070.65,13778.73,37.7,15.1,18.6,0
SHP104704,2024-06-21,WH-IND,Indore,ST-021,Ratlam,566.1,237.9,Medium Truck,34093.31,37230.04,65.77,19.7,25.5,0
SHP104406,2024-11-03,WH-BPL,Bhopal,ST-037,Gwalior,372.9,1047.7,Medium Truck,23069.59,25519.95,68.44,15.5,21.9,0
SHP103227,2024-10-08,WH-GWL,Gwalior,ST-014,Bhopal,249.5,209.5,Mini Truck,6515.3,7215.99,28.92,11.5,17.9,0
SHP101100,2024-08-14,WH-GWL,Gwalior,ST-008,Burhanpur,617.7,504.1,LCV,20105.84,22221.84,35.98,24.0,24.9,1
SHP104592,2024-05-30,WH-JBP,Jabalpur,ST-003,Jabalpur,698.8,228.8,Mini Truck,19902.79,20150.88,28.84,26.5,33.3,0
SHP103235,2024-10-15,WH-IND,Indore,ST-021,Ratlam,492.8,432.1,Mini Truck,12559.34,13199.93,26.79,18.4,27.2,0
SHP105799,2024-11-17,WH-GWL,Gwalior,ST-015,Jabalpur,196.6,117.2,Medium Truck,11474.73,12295.0,62.54,8.6,9.9,0
SHP103860,2024-08-11,WH-JBP,Jabalpur,ST-006,Burhanpur,319.8,1059.7,Medium Truck,21959.33,22554.13,70.53,14.7,22.9,0
SHP108002,2024-05-29,WH-GWL,Gwalior,ST-034,Satna,307.2,151.6,LCV,10438.75,11228.95,36.55,14.7,13.4,1
SHP107780,2025-01-24,WH-IND,Indore,ST-002,Ratlam,231.3,360.6,Medium Truck,12616.55,13418.63,58.01,10.3,13.2,0
SHP103339,2024-11-10,WH-BPL,Bhopal,ST-014,Bhopal,273.5,67.8,Mini Truck,6079.92,6547.64,23.94,11.0,12.2,0
SHP105598,2025-01-24,WH-JBP,Jabalpur,ST-027,Chhindwara,92.0,365.5,Mini Truck,2018.08,2200.11,23.91,5.7,5.3,1
SHP106889,2025-01-25,WH-JBP,Jabalpur,ST-024,Vidisha,395.8,83.1,Mini Truck,8796.05,9131.85,23.07,17.1,26.9,0
SHP106872,2025-01-23,WH-JBP,Jabalpur,ST-022,Bhopal,809.7,800.8,LCV,29600.47,31618.05,39.05,31.3,28.0,1
SHP100500,2024-11-30,WH-IND,Indore,ST-010,Khandwa,492.9,327.9,LCV,16989.9,17773.78,36.06,17.7,26.7,0
SHP100984,2024-10-16,WH-GWL,Gwalior,ST-028,Ujjain,611.8,398.1,Medium Truck,36744.86,37353.95,61.06,21.2,25.6,0
SHP103562,2024-07-12,WH-BPL,Bhopal,ST-006,Burhanpur,191.5,203.9,LCV,7256.88,7675.93,40.08,10.3,10.3,1
SHP104982,2024-10-23,WH-JBP,Jabalpur,ST-001,Gwalior,669.6,344.2,LCV,28637.05,29155.81,43.54,24.4,20.9,1
SHP102336,2025-01-17,WH-BPL,Bhopal,ST-034,Satna,279.0,230.9,Mini Truck,7883.74,8142.69,29.19,14.2,20.6,0
SHP102985,2024-09-04,WH-JBP,Jabalpur,ST-020,Ratlam,479.6,943.9,Medium Truck,32606.87,34201.37,71.31,20.2,22.9,0
SHP107306,2024-12-21,WH-IND,Indore,ST-033,Indore,285.4,247.2,Mini Truck,7287.33,7518.26,26.34,14.9,12.5,1
SHP104142,2024-12-23,WH-JBP,Jabalpur,ST-005,Indore,179.8,964.2,Medium Truck,9837.55,10175.65,56.59,7.7,11.7,0
SHP102160,2024-05-15,WH-JBP,Jabalpur,ST-009,Vidisha,536.4,217.0,Medium Truck,28192.72,29835.59,55.62,20.1,23.1,0
SHP100907,2025-01-14,WH-BPL,Bhopal,ST-029,Bhopal,418.8,914.9,LCV,15542.81,16515.07,39.43,17.8,18.1,1
SHP102969,2024-04-17,WH-BPL,Bhopal,ST-035,Rewa,58.1,710.5,Medium Truck,3276.35,3503.75,60.31,4.1,4.5,0
SHP102781,2024-07-29,WH-IND,Indore,ST-040,Gwalior,658.1,185.7,Medium Truck,43458.25,45567.53,69.24,26.4,21.6,1
SHP102320,2024-09-07,WH-GWL,Gwalior,ST-030,Sagar,238.6,684.5,LCV,10152.77,10901.3,45.69,13.3,20.4,0
SHP107632,2024-08-21,WH-BPL,Bhopal,ST-017,Khandwa,285.2,279.8,Medium Truck,18813.54,19817.53,69.49,12.1,14.1,0
SHP100086,2024-06-24,WH-IND,Indore,ST-022,Bhopal,257.0,75.4,Medium Truck,14701.88,14746.73,57.38,11.5,10.7,1
SHP103427,2024-09-07,WH-IND,Indore,ST-040,Gwalior,629.2,134.7,LCV,24418.1,26809.64,42.61,23.6,19.0,1
SHP105223,2024-08-20,WH-JBP,Jabalpur,ST-002,Ratlam,684.4,486.1,LCV,25084.48,27787.5,40.6,24.9,39.5,0
SHP103250,2024-11-10,WH-GWL,Gwalior,ST-040,Gwalior,194.4,360.6,Medium Truck,13112.96,13879.33,71.4,10.9,11.8,0
SHP106932,2025-01-08,WH-BPL,Bhopal,ST-026,Satna,258.9,909.2,LCV,9269.43,10015.32,38.68,10.7,10.9,1
SHP100328,2024-12-14,WH-IND,Indore,ST-025,Mandsaur,209.4,262.0,Medium Truck,11654.14,11687.99,55.82,10.7,9.8,1
SHP107718,2024-11-03,WH-JBP,Jabalpur,ST-025,Mandsaur,753.5,158.0,Mini Truck,16874.36,17303.96,22.96,29.2,25.5,1
SHP105185,2024-09-14,WH-JBP,Jabalpur,ST-020,Ratlam,476.7,518.2,LCV,20948.17,21598.05,45.31,18.6,16.6,1
SHP102354,2024-08-28,WH-GWL,Gwalior,ST-006,Burhanpur,614.7,396.9,LCV,26606.77,28095.79,45.71,21.8,25.0,0
SHP100957,2024-08-30,WH-JBP,Jabalpur,ST-014,Bhopal,218.0,517.5,Mini Truck,5981.37,6463.95,29.65,9.6,7.8,1
SHP107485,2025-01-26,WH-IND,Indore,ST-032,Mandsaur,592.0,709.1,LCV,21381.97,22391.43,37.82,22.9,22.5,1
SHP106061,2024-04-11,WH-GWL,Gwalior,ST-003,Jabalpur,574.8,322.4,LCV,19336.19,21093.16,36.7,21.8,29.6,0
SHP102494,2024-12-26,WH-GWL,Gwalior,ST-011,Bhopal,211.1,525.1,LCV,7742.41,8148.44,38.6,11.2,17.2,0
SHP106822,2024-10-14,WH-IND,Indore,ST-025,Mandsaur,217.6,737.8,LCV,8521.74,8597.83,39.51,11.9,14.7,0
SHP105968,2024-09-18,WH-JBP,Jabalpur,ST-012,Chhindwara,568.6,170.5,Medium Truck,34454.37,34790.45,61.19,22.6,31.7,0
SHP107972,2024-04-26,WH-BPL,Bhopal,ST-030,Sagar,272.8,545.3,LCV,11389.85,11690.42,42.85,11.4,10.1,1
SHP104095,2024-04-08,WH-JBP,Jabalpur,ST-028,Ujjain,699.7,283.2,Medium Truck,40856.68,42226.87,60.35,26.7,38.6,0
SHP101195,2024-07-10,WH-GWL,Gwalior,ST-017,Khandwa,679.0,170.7,LCV,25976.69,26016.43,38.32,25.1,34.9,0
SHP103607,2024-04-28,WH-JBP,Jabalpur,ST-008,Burhanpur,678.3,181.4,Medium Truck,39088.32,41713.35,61.5,23.5,21.1,1
SHP107157,2024-12-28,WH-BPL,Bhopal,ST-030,Sagar,268.6,75.1,Medium Truck,16700.73,17180.05,63.96,12.9,12.8,1
SHP100649,2024-10-16,WH-BPL,Bhopal,ST-022,Bhopal,438.9,460.3,Medium Truck,29389.69,30720.18,69.99,17.4,26.3,0
SHP104851,2024-05-28,WH-IND,Indore,ST-037,Gwalior,446.7,351.8,Mini Truck,10403.01,10686.94,23.92,19.7,18.2,1
SHP107113,2024-10-07,WH-GWL,Gwalior,ST-024,Vidisha,654.5,430.5,Mini Truck,16555.38,17987.43,27.48,24.6,20.5,1
SHP105688,2024-07-19,WH-JBP,Jabalpur,ST-023,Vidisha,662.3,221.3,Mini Truck,14786.31,15506.04,23.41,24.6,33.1,0
SHP107538,2025-01-22,WH-JBP,Jabalpur,ST-020,Ratlam,497.4,155.4,Medium Truck,29672.14,32490.83,65.32,18.1,28.7,0
SHP103503,2024-12-18,WH-JBP,Jabalpur,ST-034,Satna,572.9,334.1,Mini Truck,12889.18,13173.56,22.99,22.4,28.5,0
SHP108292,2024-08-26,WH-GWL,Gwalior,ST-013,Khandwa,312.8,217.1,Medium Truck,20355.37,21711.29,69.41,12.6,13.7,0
SHP102332,2025-01-24,WH-JBP,Jabalpur,ST-036,Satna,440.7,54.8,LCV,16358.0,16850.05,38.23,16.5,25.1,0
SHP104442,2024-10-21,WH-JBP,Jabalpur,ST-009,Vidisha,535.9,569.8,LCV,18816.9,20206.46,37.71,19.6,18.9,1
SHP103769,2024-10-22,WH-BPL,Bhopal,ST-004,Jabalpur,187.5,158.7,LCV,8321.51,8385.16,44.72,10.6,8.8,1
SHP106945,2024-04-13,WH-IND,Indore,ST-022,Bhopal,223.1,418.2,Mini Truck,5184.44,5194.09,23.28,10.1,8.8,1
SHP105794,2024-04-12,WH-BPL,Bhopal,ST-026,Satna,271.0,215.7,Mini Truck,7534.09,7949.27,29.33,11.2,11.8,0
SHP105166,2024-12-09,WH-IND,Indore,ST-039,Indore,251.9,85.6,LCV,9291.98,15369.285,61.01,12.5,13.7,0
SHP104662,2024-05-02,WH-JBP,Jabalpur,ST-037,Gwalior,630.9,204.6,Medium Truck,43522.69,44661.76,70.79,24.3,30.4,0
SHP105798,2024-06-03,WH-GWL,Gwalior,ST-004,Jabalpur,647.4,74.0,Mini Truck,17198.24,18121.11,27.99,23.8,22.8,1
SHP100571,2024-12-13,WH-IND,Indore,ST-034,Satna,357.5,145.0,LCV,12896.8,13224.15,36.99,14.9,20.2,0
SHP101617,2024-07-16,WH-JBP,Jabalpur,ST-001,Gwalior,694.5,534.4,Medium Truck,45465.25,47953.5,69.05,25.1,34.7,0
SHP100496,2024-10-25,WH-BPL,Bhopal,ST-035,Rewa,64.1,411.3,Medium Truck,4139.42,4259.15,66.45,6.8,10.3,0
SHP105470,2025-01-21,WH-BPL,Bhopal,ST-032,Mandsaur,396.3,664.8,Medium Truck,24692.62,27294.72,68.87,14.6,15.3,1
SHP104607,2024-11-07,WH-GWL,Gwalior,ST-014,Bhopal,279.4,84.9,Medium Truck,18127.14,23662.739999999998,84.69,12.9,13.0,1
SHP106116,2024-10-10,WH-JBP,Jabalpur,ST-029,Bhopal,756.3,53.7,LCV,32294.04,33956.06,44.9,29.0,31.3,0
SHP105759,2024-11-10,WH-IND,Indore,ST-028,Ujjain,186.8,190.1,Mini Truck,4457.6,4705.82,25.19,9.2,11.8,0
SHP101628,2024-08-24,WH-IND,Indore,ST-014,Bhopal,445.2,629.9,Medium Truck,28497.27,29160.63,65.5,17.3,25.7,0
SHP107784,2024-10-10,WH-GWL,Gwalior,ST-026,Satna,231.6,1074.6,Medium Truck,14516.19,14844.89,64.1,10.1,14.8,0
SHP108247,2024-12-26,WH-BPL,Bhopal,ST-031,Jabalpur,81.1,230.3,Mini Truck,1852.6,1889.17,23.29,4.8,5.0,1
SHP100811,2024-06-28,WH-BPL,Bhopal,ST-012,Chhindwara,366.5,212.0,Mini Truck,9186.14,9761.8,26.64,14.8,17.3,0
SHP104536,2025-01-17,WH-IND,Indore,ST-007,Indore,358.2,103.3,Medium Truck,21702.55,23567.51,65.79,15.4,12.4,1
SHP103843,2025-01-01,WH-JBP,Jabalpur,ST-035,Rewa,381.6,56.3,Mini Truck,9260.62,9985.48,26.17,15.4,19.9,0
SHP101669,2024-07-18,WH-IND,Indore,ST-035,Rewa,144.6,1046.9,LCV,5309.64,5468.53,37.82,7.1,7.1,1
SHP103680,2024-07-30,WH-BPL,Bhopal,ST-031,Jabalpur,85.1,325.9,Mini Truck,2215.64,2333.77,27.42,5.2,8.3,0
SHP107132,2024-08-03,WH-IND,Indore,ST-025,Mandsaur,238.2,657.3,LCV,9259.98,10090.26,42.36,9.7,12.8,0
SHP106135,2024-12-23,WH-JBP,Jabalpur,ST-022,Bhopal,728.7,719.9,LCV,32175.16,33003.99,45.29,26.8,30.4,0
SHP104651,2024-11-06,WH-JBP,Jabalpur,ST-007,Indore,650.4,202.5,Mini Truck,17255.49,18564.4,28.54,24.8,31.1,0
SHP102049,2025-01-10,WH-GWL,Gwalior,ST-002,Ratlam,758.5,424.6,Medium Truck,38635.82,42923.09,56.59,28.2,37.9,0
SHP103968,2024-11-26,WH-BPL,Bhopal,ST-028,Ujjain,382.0,507.4,LCV,13845.05,14621.4,38.28,14.2,17.6,0
SHP106488,2024-08-11,WH-GWL,Gwalior,ST-023,Vidisha,649.5,532.3,Mini Truck,15614.93,17211.4,26.5,25.7,35.8,0
SHP102033,2024-04-08,WH-BPL,Bhopal,ST-039,Indore,111.9,426.4,Medium Truck,5906.81,6452.83,57.67,8.2,11.5,0
SHP107051,2024-10-11,WH-JBP,Jabalpur,ST-019,Jabalpur,604.6,143.0,Mini Truck,14953.83,15748.83,26.05,22.3,32.7,0
SHP102187,2024-07-27,WH-IND,Indore,ST-013,Khandwa,401.6,169.8,Medium Truck,23336.01,23662.739999999998,58.92,18.2,14.8,1
SHP100495,2024-09-08,WH-JBP,Jabalpur,ST-027,Chhindwara,93.6,249.4,Medium Truck,5761.33,6298.7,67.29,8.4,11.6,0
SHP106788,2024-06-18,WH-JBP,Jabalpur,ST-011,Bhopal,409.1,253.8,LCV,15286.79,16122.88,39.41,17.0,17.9,0
SHP104805,2024-09-01,WH-GWL,Gwalior,ST-036,Satna,98.7,360.25,LCV,4141.33,4244.43,43.0,9.0,8.7,1
SHP104424,2025-01-23,WH-IND,Indore,ST-010,Khandwa,440.4,322.5,LCV,15630.08,16166.76,36.71,17.6,19.1,0
SHP107792,2024-10-10,WH-GWL,Gwalior,ST-031,Jabalpur,447.3,107.6,LCV,17539.42,19174.26,42.87,17.6,27.0,0
SHP104860,2024-09-03,WH-BPL,Bhopal,ST-011,Bhopal,236.4,360.25,LCV,9278.18,9638.34,40.77,11.0,13.1,0
SHP107143,2024-10-18,WH-IND,Indore,ST-004,Jabalpur,215.3,570.4,Medium Truck,11202.18,11897.94,55.26,10.1,12.1,0
SHP106037,2025-01-04,WH-GWL,Gwalior,ST-025,Mandsaur,739.5,413.0,Mini Truck,16679.06,17895.63,24.2,27.9,41.7,0
SHP106566,2024-11-02,WH-JBP,Jabalpur,ST-014,Bhopal,204.1,229.0,Mini Truck,5888.92,5968.44,29.24,8.5,8.6,1
SHP104044,2024-06-14,WH-JBP,Jabalpur,ST-022,Bhopal,717.6,155.5,Medium Truck,42915.89,44149.08,61.52,24.9,28.7,0
SHP103123,2024-07-25,WH-BPL,Bhopal,ST-013,Khandwa,171.4,596.7,Medium Truck,10224.22,10910.91,63.66,10.4,11.8,0
SHP102892,2025-01-09,WH-BPL,Bhopal,ST-007,Indore,420.4,226.1,Medium Truck,21489.04,23739.94,56.47,16.2,22.9,0
SHP103627,2024-08-17,WH-JBP,Jabalpur,ST-040,Gwalior,375.0,332.0,Medium Truck,26014.13,26646.45,71.06,16.7,20.9,0
SHP102357,2024-06-13,WH-IND,Indore,ST-030,Sagar,366.2,161.5,Medium Truck,23925.08,25774.36,70.38,15.4,19.6,0
SHP103599,2024-06-28,WH-JBP,Jabalpur,ST-037,Gwalior,633.4,737.2,LCV,25122.33,26395.32,41.67,24.6,22.5,1
SHP105581,2024-05-27,WH-BPL,Bhopal,ST-009,Vidisha,345.3,273.1,LCV,12269.38,13507.18,39.12,16.8,14.8,1
SHP104232,2024-07-16,WH-BPL,Bhopal,ST-025,Mandsaur,391.1,519.9,LCV,14214.72,14765.37,37.75,14.3,12.8,1
SHP103532,2024-07-10,WH-BPL,Bhopal,ST-013,Khandwa,166.2,611.9,LCV,5396.88,5993.32,36.06,8.0,10.7,0
SHP103764,2024-10-23,WH-BPL,Bhopal,ST-038,Dewas,348.7,605.9,Medium Truck,17909.47,19505.54,55.94,16.5,18.4,0
SHP107937,2024-06-08,WH-BPL,Bhopal,ST-040,Gwalior,467.1,400.3,Medium Truck,25307.28,25823.64,55.29,19.0,23.2,0
SHP105579,2024-10-10,WH-GWL,Gwalior,ST-009,Vidisha,760.8,140.1,LCV,25717.93,26775.07,35.19,26.6,25.3,1
SHP107288,2024-04-15,WH-BPL,Bhopal,ST-024,Vidisha,214.6,221.8,Mini Truck,5170.47,5342.64,24.9,11.1,15.4,0
SHP102533,2025-01-10,WH-JBP,Jabalpur,ST-004,Jabalpur,415.6,183.4,Medium Truck,23216.84,24703.98,59.44,16.5,19.8,0
SHP105180,2024-04-01,WH-JBP,Jabalpur,ST-026,Satna,477.1,974.5,Medium Truck,33433.46,33577.37,70.38,20.1,30.6,0
SHP102204,2025-01-23,WH-BPL,Bhopal,ST-008,Burhanpur,342.3,399.3,Mini Truck,9312.06,9745.14,28.47,15.3,13.8,1
SHP106505,2024-10-02,WH-IND,Indore,ST-016,Chhindwara,311.2,94.4,Mini Truck,8681.73,8772.42,28.19,13.6,11.8,1
SHP101222,2024-07-26,WH-IND,Indore,ST-006,Burhanpur,274.3,463.0,LCV,9356.27,9887.87,36.05,14.1,19.7,0
SHP103559,2024-06-05,WH-BPL,Bhopal,ST-011,Bhopal,221.9,477.6,Mini Truck,5660.01,6062.52,27.32,10.6,17.0,0
SHP103906,2024-09-11,WH-GWL,Gwalior,ST-030,Sagar,230.1,65.2,Mini Truck,5344.98,5349.65,23.25,12.3,19.2,0
SHP104200,2025-01-16,WH-BPL,Bhopal,ST-028,Ujjain,341.7,416.9,Medium Truck,22102.43,24543.14,71.83,13.3,18.9,0
SHP107339,2024-10-14,WH-IND,Indore,ST-023,Vidisha,170.2,294.7,Mini Truck,4384.62,4455.33,26.18,9.8,13.4,0
SHP103025,2024-12-01,WH-JBP,Jabalpur,ST-026,Satna,512.9,953.7,Medium Truck,32490.45,35735.24,69.67,21.7,34.7,0
SHP105473,2024-10-22,WH-JBP,Jabalpur,ST-012,Chhindwara,589.7,535.3,Mini Truck,14279.48,14586.91,24.74,22.5,33.4,0
SHP102268,2024-10-08,WH-JBP,Jabalpur,ST-038,Dewas,273.6,210.8,LCV,10913.84,11669.36,42.65,12.3,13.8,0
SHP100693,2024-08-14,WH-JBP,Jabalpur,ST-030,Sagar,473.0,517.2,Mini Truck,13012.88,13052.64,27.6,18.5,15.1,1
